,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
303,100000,224.0,2032,3.9235830090000015,"[1, 3, 1, 4, 4, 4, 3, 4, 4, 4]",70,100000,58
304,0,145.0,2032,3.9575137120000043,"[4, 4, 3, 1, 3, 3, 3, 2, 0, 1]",70,100000,59
305,100000,197.0,2054,4.006832352,"[4, 4, 3, 3, 3, 3, 3, 4, 3, 1]",70,100000,59
306,0,141.0,2054,4.036083082999998,"[3, 3, 0, 3, 1, 4, 3, 3, 3, 0]",70,100000,60
307,100000,212.0,2119,4.114292967000001,"[3, 4, 3, 4, 3, 4, 4, 4, 4, 0]",70,100000,60
308,0,103.0,2119,4.143201163000004,"[2, 3, 1, 1, 3, 4, 2, 0, 0, 0]",70,100000,61
309,100000,208.0,2151,4.199958091999999,"[4, 3, 3, 4, 3, 4, 3, 4, 4, 0]",70,100000,61
310,0,132.0,2151,4.236334639999999,"[3, 3, 1, 2, 3, 4, 4, 1, 0, 1]",70,100000,62
311,100000,185.0,2172,4.288538345000003,"[3, 4, 4, 2, 3, 4, 4, 1, 3, 1]",70,100000,62
312,0,96.0,2172,4.322456535000004,"[0, 0, 0, 3, 0, 4, 0, 1, 4, 0]",70,100000,63
313,100000,208.0,2217,4.387616069,"[3, 4, 2, 3, 4, 4, 4, 2, 4, 2]",70,100000,63
314,0,86.0,2217,4.417529275000003,"[0, 2, 4, 1, 2, 0, 2, 1, 0, 1]",70,100000,64
315,100000,173.0,2235,4.462655041999998,"[0, 3, 4, 3, 2, 4, 2, 1, 4, 1]",70,100000,64
316,0,194.0,2235,4.492001171000002,"[0, 4, 0, 4, 4, 2, 4, 4, 3, 4]",70,100000,65
317,100000,220.0,2257,4.546517777000002,"[0, 4, 0, 4, 4, 4, 4, 4, 4, 4]",70,100000,65
318,0,114.0,2257,4.578648979000004,"[1, 1, 1, 4, 2, 1, 3, 3, 2, 0]",70,100000,66
319,100000,219.0,2310,4.64994407,"[3, 4, 2, 4, 4, 4, 3, 4, 2, 3]",70,100000,66
320,0,86.0,2310,4.685347521000001,"[3, 2, 2, 1, 0, 1, 2, 1, 1, 2]",70,100000,67
321,100000,171.0,2350,4.752522080000002,"[3, 3, 3, 3, 1, 1, 4, 4, 4, 2]",70,100000,67
322,0,105.0,2350,4.781860550999998,"[1, 1, 2, 4, 0, 1, 4, 4, 0, 1]",70,100000,68
323,100000,198.0,2385,4.844057273000001,"[4, 1, 2, 4, 2, 3, 4, 4, 3, 4]",70,100000,68
324,0,169.0,2385,4.873100654000002,"[4, 2, 3, 0, 4, 1, 1, 4, 2, 4]",70,100000,69
325,100000,169.0,2395,4.915507586,"[4, 2, 3, 0, 4, 1, 1, 4, 2, 4]",70,100000,69
326,0,45.0,2395,4.9487963619999995,"[1, 0, 0, 2, 0, 0, 2, 0, 0, 3]",70,100000,70
327,100000,191.0,2441,5.016782013,"[4, 0, 4, 3, 2, 4, 2, 4, 2, 3]",70,100000,70
328,0,94.0,0,0.00010479099999827213,"[0, 4, 2, 1, 0, 1, 1, 0, 1, 4]",90,100000,0
329,100000,195.0,34,0.03672101600000133,"[4, 4, 4, 4, 4, 2, 1, 1, 1, 4]",90,100000,0
330,0,0.0,34,0.07398990099999736,"[3, 4, 1, 2, 4, 3, 4, 4, 4, 3]",90,100000,1
331,100000,170.0,46,0.10996553900000094,"[3, 4, 1, 2, 0, 3, 4, 4, 4, 3]",90,100000,1
332,0,96.0,46,0.14721580999999873,"[2, 0, 3, 2, 2, 0, 1, 0, 2, 2]",90,100000,2
333,100000,168.0,74,0.1843710389999984,"[2, 3, 4, 3, 2, 0, 4, 4, 2, 3]",90,100000,2
334,0,153.0,74,0.22148696200000018,"[0, 2, 2, 0, 4, 3, 4, 0, 4, 3]",90,100000,3
335,100000,220.0,128,0.262251495000001,"[0, 2, 4, 4, 4, 4, 4, 2, 4, 3]",90,100000,3
336,0,74.0,128,0.2990044069999982,"[0, 4, 0, 3, 2, 0, 0, 1, 1, 0]",90,100000,4
337,100000,201.0,162,0.33801867599999724,"[0, 4, 4, 3, 2, 4, 3, 4, 1, 4]",90,100000,4
338,0,135.0,162,0.3764853360000018,"[0, 2, 4, 0, 4, 3, 3, 0, 0, 3]",90,100000,5
339,100000,212.0,196,0.4165539850000002,"[4, 2, 4, 4, 4, 4, 3, 4, 0, 3]",90,100000,5
340,0,105.0,196,0.45332870600000064,"[1, 2, 0, 3, 0, 2, 4, 3, 2, 1]",90,100000,6
341,100000,188.0,234,0.49389857699999595,"[1, 4, 2, 3, 2, 2, 4, 4, 4, 3]",90,100000,6
342,0,143.0,234,0.5304494119999958,"[3, 2, 1, 4, 4, 4, 0, 0, 2, 0]",90,100000,7
343,100000,211.0,287,0.5742231019999977,"[4, 4, 2, 4, 4, 4, 0, 1, 3, 4]",90,100000,7
344,0,154.0,287,0.6123026309999986,"[1, 4, 1, 2, 2, 3, 1, 2, 2, 4]",90,100000,8
345,100000,198.0,312,0.6529519050000019,"[2, 4, 3, 3, 2, 4, 2, 3, 2, 4]",90,100000,8
346,0,61.0,312,0.691830766999999,"[2, 0, 2, 3, 0, 0, 1, 0, 0, 2]",90,100000,9
347,100000,194.0,364,0.7382681340000019,"[2, 4, 2, 3, 3, 4, 3, 2, 4, 2]",90,100000,9
348,0,151.0,364,0.7768969199999987,"[4, 1, 2, 3, 4, 1, 0, 4, 1, 2]",90,100000,10
349,100000,213.0,399,0.8207021979999993,"[4, 4, 4, 3, 4, 4, 2, 4, 1, 2]",90,100000,10
350,0,155.0,399,0.858986778000002,"[3, 0, 2, 3, 3, 3, 1, 3, 2, 2]",90,100000,11
351,100000,201.0,430,0.9017589939999979,"[3, 3, 3, 3, 4, 3, 4, 3, 2, 3]",90,100000,11
352,0,62.0,430,0.9402658160000001,"[4, 0, 0, 2, 3, 1, 0, 0, 0, 0]",90,100000,12
353,100000,194.0,471,0.9869067670000007,"[4, 4, 0, 2, 4, 4, 4, 4, 3, 2]",90,100000,12
354,0,104.0,471,1.0260399259999957,"[4, 3, 3, 0, 0, 1, 4, 4, 1, 0]",90,100000,13
355,100000,201.0,501,1.0710599029999983,"[4, 3, 3, 4, 3, 3, 4, 4, 3, 1]",90,100000,13
356,0,133.0,501,1.1105541519999989,"[3, 3, 3, 1, 2, 0, 0, 4, 2, 2]",90,100000,14
357,100000,209.0,553,1.1606269460000007,"[3, 4, 3, 3, 4, 3, 2, 4, 3, 2]",90,100000,14
358,0,153.0,553,1.1992108799999954,"[3, 4, 0, 4, 3, 1, 3, 2, 1, 4]",90,100000,15
359,100000,210.0,578,1.2427340949999959,"[3, 4, 0, 4, 3, 4, 3, 4, 3, 4]",90,100000,15
360,0,111.0,578,1.284751784000001,"[0, 0, 2, 3, 2, 0, 4, 0, 3, 3]",90,100000,16
361,100000,215.0,619,1.3339449699999975,"[3, 1, 3, 3, 4, 4, 4, 4, 3, 3]",90,100000,16
362,0,197.0,619,1.373699105,"[2, 4, 1, 3, 3, 3, 2, 4, 3, 4]",90,100000,17
363,100000,207.0,640,1.417562734999997,"[3, 4, 1, 4, 3, 3, 2, 4, 3, 4]",90,100000,17
364,0,150.0,640,1.4567820779999963,"[1, 4, 0, 0, 3, 4, 4, 0, 4, 3]",90,100000,18
365,100000,203.0,674,1.503658854000001,"[2, 4, 0, 3, 3, 4, 4, 3, 4, 4]",90,100000,18
366,0,83.0,674,1.542458302,"[4, 0, 2, 2, 1, 2, 0, 2, 0, 0]",90,100000,19
367,100000,208.0,731,1.5973926819999988,"[4, 4, 3, 4, 4, 4, 3, 2, 4, 0]",90,100000,19
368,0,104.0,731,1.6389787210000009,"[2, 3, 2, 1, 3, 0, 1, 1, 1, 2]",90,100000,20
369,100000,201.0,784,1.6936134970000012,"[4, 4, 4, 4, 3, 4, 4, 2, 1, 2]",90,100000,20
370,0,143.0,784,1.7333979759999991,"[4, 2, 0, 3, 1, 4, 4, 1, 1, 4]",90,100000,21
371,100000,181.0,800,1.778119738000001,"[4, 2, 3, 3, 1, 4, 4, 3, 1, 4]",90,100000,21
372,0,121.0,800,1.818651158999998,"[3, 1, 4, 0, 3, 2, 4, 2, 0, 1]",90,100000,22
373,100000,177.0,831,1.8690133369999984,"[4, 4, 4, 2, 3, 2, 4, 2, 3, 1]",90,100000,22
374,0,179.0,831,1.9099990059999996,"[0, 3, 4, 4, 4, 3, 2, 3, 1, 1]",90,100000,23
375,100000,220.0,869,1.9628429679999968,"[2, 3, 4, 4, 4, 4, 3, 3, 3, 2]",90,100000,23
376,0,149.0,869,2.0024289369999977,"[2, 1, 4, 1, 2, 0, 2, 3, 4, 3]",90,100000,24
377,100000,200.0,900,2.0521478799999997,"[3, 1, 4, 4, 3, 2, 2, 3, 4, 3]",90,100000,24
378,0,125.0,900,2.0932812579999975,"[3, 4, 4, 2, 0, 1, 1, 1, 1, 3]",90,100000,25
379,100000,161.0,916,2.1391398469999956,"[3, 4, 4, 3, 0, 1, 1, 4, 1, 4]",90,100000,25
380,0,96.0,916,2.179733213999995,"[3, 0, 1, 2, 1, 1, 0, 1, 2, 3]",90,100000,26
381,100000,177.0,952,2.2328221530000008,"[3, 4, 2, 4, 1, 2, 0, 3, 4, 3]",90,100000,26
382,0,125.0,952,2.2750425249999964,"[4, 1, 0, 2, 2, 1, 3, 3, 4, 1]",90,100000,27
383,100000,218.0,1006,2.3378393869999954,"[4, 1, 4, 4, 4, 4, 4, 3, 4, 1]",90,100000,27
384,0,145.0,1006,2.378501127,"[1, 3, 2, 0, 3, 2, 2, 2, 2, 4]",90,100000,28
385,100000,218.0,1056,2.4369582599999973,"[3, 4, 2, 4, 4, 4, 2, 3, 2, 4]",90,100000,28
386,0,154.0,1056,2.4758458410000017,"[3, 2, 2, 1, 4, 3, 1, 1, 2, 3]",90,100000,29
387,100000,203.0,1095,2.534062661,"[3, 4, 2, 2, 4, 4, 1, 2, 3, 4]",90,100000,29
388,0,142.0,1095,2.5741528689999953,"[3, 2, 2, 3, 4, 3, 0, 1, 1, 1]",90,100000,30
389,100000,206.0,1121,2.627017910999996,"[3, 3, 4, 4, 4, 3, 2, 1, 3, 3]",90,100000,30
390,0,133.0,1121,2.669479760999998,"[0, 3, 1, 2, 1, 3, 4, 4, 3, 0]",90,100000,31
391,100000,182.0,1147,2.7225941299999974,"[3, 4, 1, 2, 4, 3, 4, 4, 4, 0]",90,100000,31
392,0,147.0,1147,2.7638946020000006,"[3, 1, 4, 0, 3, 3, 0, 1, 4, 1]",90,100000,32
393,100000,192.0,1184,2.8229781470000006,"[4, 3, 4, 3, 3, 3, 2, 2, 4, 1]",90,100000,32
394,0,144.0,1184,2.8653377529999986,"[3, 4, 1, 0, 2, 3, 0, 2, 3, 3]",90,100000,33
395,100000,221.0,1248,2.936459317999997,"[3, 4, 1, 4, 4, 4, 4, 4, 3, 3]",90,100000,33
396,0,140.0,1248,2.974904641000002,"[0, 4, 1, 0, 0, 2, 1, 4, 4, 4]",90,100000,34
397,100000,219.0,1277,3.0304304809999962,"[2, 4, 1, 4, 3, 4, 1, 4, 4, 4]",90,100000,34
398,0,0.0,1277,3.072999668999998,"[4, 4, 2, 4, 0, 0, 4, 4, 2, 4]",90,100000,35
399,100000,207.0,1301,3.130178592,"[4, 4, 2, 4, 3, 4, 4, 4, 2, 2]",90,100000,35
400,0,181.0,1301,3.173039574999997,"[0, 4, 2, 4, 4, 2, 1, 3, 4, 1]",90,100000,36
401,100000,219.0,1324,3.2274556610000005,"[4, 4, 2, 4, 4, 4, 1, 3, 4, 2]",90,100000,36
402,0,181.0,1324,3.270203619,"[1, 4, 3, 3, 4, 3, 1, 0, 4, 2]",90,100000,37
403,100000,202.0,1347,3.326004116,"[3, 4, 3, 4, 4, 3, 1, 0, 4, 3]",90,100000,37
404,0,159.0,1347,3.370517968999998,"[3, 1, 1, 4, 2, 3, 4, 0, 3, 4]",90,100000,38
405,100000,197.0,1365,3.4276164799999975,"[3, 3, 1, 4, 2, 3, 4, 4, 3, 4]",90,100000,38
406,0,141.0,1365,3.4708551780000008,"[1, 4, 1, 3, 1, 3, 4, 3, 2, 1]",90,100000,39
407,100000,208.0,1424,3.543252422000002,"[4, 4, 3, 4, 3, 4, 4, 3, 2, 2]",90,100000,39
408,0,111.0,1424,3.5805754960000016,"[0, 1, 0, 3, 1, 4, 0, 0, 1, 4]",90,100000,40
409,100000,202.0,1468,3.646076692000001,"[4, 2, 4, 3, 4, 4, 4, 1, 1, 4]",90,100000,40
410,0,129.0,1468,3.6855195710000004,"[3, 3, 0, 2, 4, 1, 0, 2, 2, 2]",90,100000,41
411,100000,185.0,1491,3.742123084999996,"[4, 3, 3, 2, 4, 2, 2, 2, 4, 2]",90,100000,41
412,0,156.0,1491,3.7848031509999984,"[0, 4, 3, 2, 0, 2, 2, 4, 4, 2]",90,100000,42
413,100000,214.0,1518,3.8438408259999974,"[0, 4, 4, 4, 4, 2, 2, 4, 4, 2]",90,100000,42
414,0,146.0,1518,3.8856087509999995,"[4, 2, 1, 0, 3, 3, 1, 4, 4, 0]",90,100000,43
415,100000,205.0,1549,3.9493294809999995,"[4, 3, 4, 4, 3, 3, 2, 4, 4, 0]",90,100000,43
416,0,160.0,1549,3.995197437999998,"[0, 3, 3, 3, 4, 2, 1, 4, 2, 0]",90,100000,44
417,100000,221.0,1591,4.062467282,"[4, 3, 3, 4, 4, 4, 1, 4, 4, 1]",90,100000,44
418,0,147.0,1591,4.100699214999999,"[2, 0, 2, 4, 0, 4, 0, 3, 2, 3]",90,100000,45
419,100000,215.0,1625,4.164601595999997,"[2, 4, 3, 4, 3, 4, 3, 4, 2, 3]",90,100000,45
420,0,147.0,1625,4.208254152999999,"[1, 3, 0, 3, 3, 4, 3, 1, 2, 2]",90,100000,46
421,100000,216.0,1680,4.287383358,"[1, 4, 2, 3, 4, 4, 4, 4, 2, 4]",90,100000,46
422,0,178.0,1680,4.331794418000001,"[3, 3, 4, 0, 3, 4, 3, 3, 1, 3]",90,100000,47
423,100000,209.0,1702,4.392410288999997,"[4, 3, 4, 4, 3, 4, 3, 3, 1, 3]",90,100000,47
424,0,122.0,1702,4.436495858999997,"[3, 2, 3, 0, 2, 3, 1, 0, 3, 1]",90,100000,48
425,100000,177.0,1728,4.498833001000001,"[4, 4, 3, 4, 2, 3, 4, 0, 4, 1]",90,100000,48
426,0,147.0,1728,4.5402521549999975,"[4, 0, 3, 2, 1, 4, 0, 4, 2, 1]",90,100000,49
427,100000,195.0,1755,4.603649964999995,"[4, 0, 4, 2, 3, 4, 3, 4, 4, 1]",90,100000,49
428,0,122.0,1755,4.650144308000002,"[4, 1, 2, 3, 1, 4, 4, 1, 0, 1]",90,100000,50
429,100000,177.0,1773,4.706759188999996,"[4, 4, 2, 3, 1, 4, 4, 1, 3, 3]",90,100000,50
430,0,160.0,1773,4.751355906000001,"[2, 2, 2, 3, 2, 3, 0, 2, 2, 4]",90,100000,51
431,100000,214.0,1807,4.821015817999999,"[2, 2, 3, 4, 3, 3, 0, 4, 4, 4]",90,100000,51
432,0,164.0,1807,4.868699108000001,"[2, 2, 1, 3, 4, 4, 4, 1, 4, 0]",90,100000,52
433,100000,204.0,1827,4.9339104559999996,"[2, 2, 2, 3, 4, 4, 4, 1, 4, 4]",90,100000,52
434,0,105.0,1827,4.986711694999997,"[0, 0, 1, 0, 4, 1, 4, 4, 2, 0]",90,100000,53
435,100000,184.0,1862,5.058623779000001,"[3, 4, 4, 0, 4, 3, 4, 4, 3, 0]",90,100000,53
436,0,102.0,1862,5.113778314000001,"[1, 3, 2, 0, 1, 1, 3, 4, 1, 1]",90,100000,54
437,100000,221.0,1910,5.194677136999999,"[2, 3, 4, 4, 4, 4, 4, 4, 3, 1]",90,100000,54
438,0,0.0,1910,5.241092303000002,"[2, 4, 2, 3, 3, 3, 1, 4, 4, 4]",90,100000,55
439,100000,201.0,1924,5.299672191999996,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4]",90,100000,55
440,0,103.0,1924,5.347162196999996,"[2, 2, 0, 0, 3, 3, 1, 1, 1, 2]",90,100000,56
441,100000,190.0,1969,5.422377818000001,"[4, 4, 4, 2, 4, 3, 2, 3, 1, 2]",90,100000,56
442,0,75.0,1969,5.464116910999998,"[1, 3, 0, 0, 1, 1, 0, 1, 0, 4]",90,100000,57
443,100000,189.0,2007,5.5390927460000015,"[4, 3, 1, 4, 1, 3, 3, 4, 3, 4]",90,100000,57
444,0,169.0,2007,5.587999332999999,"[0, 3, 1, 4, 2, 4, 2, 4, 1, 3]",90,100000,58
445,100000,224.0,2032,5.660334077000002,"[1, 3, 1, 4, 4, 4, 3, 4, 4, 4]",90,100000,58
446,0,145.0,2032,5.709819816999996,"[4, 4, 3, 1, 3, 3, 3, 2, 0, 1]",90,100000,59
447,100000,197.0,2054,5.777806737999995,"[4, 4, 3, 3, 3, 3, 3, 4, 3, 1]",90,100000,59
448,0,141.0,2054,5.824968636000001,"[3, 3, 0, 3, 1, 4, 3, 3, 3, 0]",90,100000,60
449,100000,212.0,2119,5.921165709,"[3, 4, 3, 4, 3, 4, 4, 4, 4, 0]",90,100000,60
450,0,103.0,2119,5.962997811000001,"[2, 3, 1, 1, 3, 4, 2, 0, 0, 0]",90,100000,61
451,100000,208.0,2151,6.0326399809999955,"[4, 3, 3, 4, 3, 4, 3, 4, 4, 0]",90,100000,61
452,0,132.0,2151,6.078886867999998,"[3, 3, 1, 2, 3, 4, 4, 1, 0, 1]",90,100000,62
453,100000,185.0,2172,6.146375446999997,"[3, 4, 4, 2, 3, 4, 4, 1, 3, 1]",90,100000,62
454,0,96.0,2172,6.197629186,"[0, 0, 0, 3, 0, 4, 0, 1, 4, 0]",90,100000,63
455,100000,208.0,2217,6.287104221,"[3, 4, 2, 3, 4, 4, 4, 2, 4, 2]",90,100000,63
456,0,86.0,2217,6.338085333000002,"[0, 2, 4, 1, 2, 0, 2, 1, 0, 1]",90,100000,64
457,100000,173.0,2235,6.402853352000001,"[0, 3, 4, 3, 2, 4, 2, 1, 4, 1]",90,100000,64
458,0,194.0,2235,6.450877603000002,"[0, 4, 0, 4, 4, 2, 4, 4, 3, 4]",90,100000,65
459,100000,220.0,2257,6.517666284000001,"[0, 4, 0, 4, 4, 4, 4, 4, 4, 4]",90,100000,65
460,0,114.0,2257,6.5644256269999985,"[1, 1, 1, 4, 2, 1, 3, 3, 2, 0]",90,100000,66
461,100000,219.0,2310,6.665124980999998,"[3, 4, 2, 4, 4, 4, 3, 4, 2, 3]",90,100000,66
462,0,86.0,2310,6.716918606,"[3, 2, 2, 1, 0, 1, 2, 1, 1, 2]",90,100000,67
463,100000,171.0,2350,6.799824844999996,"[3, 3, 3, 3, 1, 1, 4, 4, 4, 2]",90,100000,67
464,0,105.0,2350,6.842722250000001,"[1, 1, 2, 4, 0, 1, 4, 4, 0, 1]",90,100000,68
465,100000,198.0,2385,6.918875495999998,"[4, 1, 2, 4, 2, 3, 4, 4, 3, 4]",90,100000,68
466,0,169.0,2385,6.963900912999996,"[4, 2, 3, 0, 4, 1, 1, 4, 2, 4]",90,100000,69
467,100000,169.0,2395,7.026360887999999,"[4, 2, 3, 0, 4, 1, 1, 4, 2, 4]",90,100000,69
468,0,45.0,2395,7.077885097999996,"[1, 0, 0, 2, 0, 0, 2, 0, 0, 3]",90,100000,70
469,100000,191.0,2441,7.1721755479999985,"[4, 0, 4, 3, 2, 4, 2, 4, 2, 3]",90,100000,70
470,0,139.0,2441,7.224381975,"[4, 0, 1, 3, 1, 4, 4, 3, 3, 0]",90,100000,71
471,100000,181.0,2467,7.301857698999996,"[4, 0, 2, 3, 3, 4, 4, 3, 4, 1]",90,100000,71
472,0,168.0,2467,7.351213580999996,"[3, 3, 2, 2, 4, 0, 1, 4, 3, 3]",90,100000,72
473,100000,181.0,2486,7.418473434999996,"[3, 4, 2, 2, 4, 0, 1, 4, 4, 3]",90,100000,72
474,0,135.0,2486,7.463090379999997,"[3, 4, 1, 0, 1, 4, 0, 3, 4, 0]",90,100000,73
475,100000,190.0,2522,7.542679581000002,"[3, 4, 1, 2, 2, 4, 4, 3, 4, 3]",90,100000,73
476,0,110.0,2522,7.585357402999996,"[4, 1, 2, 3, 0, 0, 2, 4, 3, 0]",90,100000,74
477,100000,210.0,2567,7.676797608999998,"[4, 3, 4, 4, 4, 3, 4, 4, 3, 0]",90,100000,74
478,0,106.0,2567,7.720703329999999,"[1, 0, 1, 4, 2, 1, 1, 2, 3, 0]",90,100000,75
479,100000,218.0,2620,7.812990128999999,"[2, 2, 2, 4, 4, 4, 4, 2, 4, 4]",90,100000,75
480,0,154.0,2620,7.8624414239999965,"[0, 1, 0, 2, 3, 3, 2, 3, 4, 3]",90,100000,76
481,100000,205.0,2665,7.952809547999998,"[0, 3, 2, 4, 3, 3, 4, 4, 4, 3]",90,100000,76
482,0,103.0,2665,7.995477905999998,"[3, 0, 0, 2, 1, 1, 1, 4, 1, 3]",90,100000,77
483,100000,211.0,2722,8.086408890000001,"[4, 0, 4, 4, 3, 4, 4, 4, 1, 4]",90,100000,77
484,0,119.0,2722,8.129240857,"[4, 2, 1, 3, 2, 2, 1, 2, 1, 1]",90,100000,78
485,100000,205.0,2773,8.228368410000002,"[4, 3, 3, 4, 2, 4, 2, 4, 1, 4]",90,100000,78
486,0,132.0,2773,8.272323884000002,"[2, 3, 3, 1, 1, 3, 2, 0, 4, 1]",90,100000,79
487,100000,192.0,2808,8.355697946999996,"[4, 3, 3, 4, 2, 3, 3, 2, 4, 2]",90,100000,79
488,0,158.0,2808,8.401752570999996,"[1, 2, 0, 3, 2, 4, 0, 2, 3, 4]",90,100000,80
489,100000,196.0,2832,8.480942184999996,"[1, 2, 4, 3, 2, 4, 3, 2, 3, 4]",90,100000,80
490,0,178.0,2832,8.532522979,"[3, 0, 1, 3, 2, 4, 4, 2, 4, 4]",90,100000,81
491,100000,194.0,2857,8.610679699999999,"[3, 0, 3, 3, 2, 4, 4, 2, 4, 4]",90,100000,81
492,0,82.0,2857,8.662381605,"[1, 3, 0, 4, 0, 0, 2, 0, 1, 3]",90,100000,82
493,100000,159.0,2899,8.753958509999997,"[3, 3, 4, 4, 0, 0, 3, 3, 3, 3]",90,100000,82
494,0,150.0,2899,8.803968857999998,"[3, 3, 3, 2, 1, 2, 0, 3, 4, 1]",90,100000,83
495,100000,207.0,2931,8.888908666999995,"[4, 3, 3, 4, 4, 2, 3, 4, 4, 1]",90,100000,83
496,0,171.0,2931,8.942447148999996,"[3, 4, 3, 0, 4, 4, 3, 0, 2, 3]",90,100000,84
497,100000,179.0,2948,9.017574656,"[3, 4, 3, 0, 4, 4, 3, 0, 2, 4]",90,100000,84
498,0,113.0,2948,9.072036486000002,"[1, 2, 1, 1, 4, 1, 4, 0, 3, 1]",90,100000,85
499,100000,212.0,2986,9.166869341999998,"[1, 3, 3, 2, 4, 4, 4, 4, 3, 3]",90,100000,85
500,0,100.0,2986,9.214734788999998,"[3, 0, 3, 0, 0, 1, 3, 4, 0, 3]",90,100000,86
501,100000,199.0,3011,9.293399033,"[4, 0, 3, 4, 4, 1, 3, 4, 3, 4]",90,100000,86
502,0,161.0,3011,9.346183191999998,"[3, 0, 2, 2, 1, 3, 1, 4, 4, 3]",90,100000,87
503,100000,194.0,3032,9.423782259,"[4, 0, 4, 4, 1, 3, 1, 4, 4, 3]",90,100000,87
504,0,139.0,3032,9.472810640999995,"[1, 1, 4, 3, 0, 1, 4, 3, 2, 3]",90,100000,88
505,100000,218.0,3069,9.564054288000001,"[4, 1, 4, 4, 4, 4, 4, 3, 2, 3]",90,100000,88
506,0,131.0,3069,9.610832678000001,"[0, 3, 2, 3, 0, 2, 3, 1, 2, 4]",90,100000,89
507,100000,203.0,3106,9.704330581999997,"[0, 4, 3, 3, 4, 2, 4, 4, 2, 4]",90,100000,89
508,0,158.0,3106,9.750077957000002,"[2, 4, 3, 0, 4, 2, 4, 2, 3, 1]",90,100000,90
509,100000,185.0,3129,9.830820306,"[4, 4, 3, 3, 4, 2, 4, 2, 3, 1]",90,100000,90
510,0,94.0,0,0.0001358649999971817,"[0, 4, 2, 1, 0, 1, 1, 0, 1, 4]",110,100000,0
511,100000,195.0,34,0.0555624809999955,"[4, 4, 4, 4, 4, 2, 1, 1, 1, 4]",110,100000,0
512,0,0.0,34,0.11301862199999846,"[3, 4, 1, 2, 4, 3, 4, 4, 4, 3]",110,100000,1
513,100000,170.0,46,0.17200943199999585,"[3, 4, 1, 2, 0, 3, 4, 4, 4, 3]",110,100000,1
514,0,96.0,46,0.22912837300000177,"[2, 0, 3, 2, 2, 0, 1, 0, 2, 2]",110,100000,2
515,100000,168.0,74,0.2863745539999982,"[2, 3, 4, 3, 2, 0, 4, 4, 2, 3]",110,100000,2
516,0,153.0,74,0.3429341920000013,"[0, 2, 2, 0, 4, 3, 4, 0, 4, 3]",110,100000,3
517,100000,220.0,128,0.4017143040000022,"[0, 2, 4, 4, 4, 4, 4, 2, 4, 3]",110,100000,3
518,0,74.0,128,0.45958957899999575,"[0, 4, 0, 3, 2, 0, 0, 1, 1, 0]",110,100000,4
519,100000,201.0,162,0.515067338999998,"[0, 4, 4, 3, 2, 4, 3, 4, 1, 4]",110,100000,4
520,0,135.0,162,0.5689321779999972,"[0, 2, 4, 0, 4, 3, 3, 0, 0, 3]",110,100000,5
521,100000,212.0,196,0.6247710840000025,"[4, 2, 4, 4, 4, 4, 3, 4, 0, 3]",110,100000,5
522,0,105.0,196,0.6797371409999968,"[1, 2, 0, 3, 0, 2, 4, 3, 2, 1]",110,100000,6
523,100000,188.0,234,0.7374986609999965,"[1, 4, 2, 3, 2, 2, 4, 4, 4, 3]",110,100000,6
524,0,143.0,234,0.7915657989999971,"[3, 2, 1, 4, 4, 4, 0, 0, 2, 0]",110,100000,7
525,100000,211.0,287,0.8516123439999959,"[4, 4, 2, 4, 4, 4, 0, 1, 3, 4]",110,100000,7
526,0,154.0,287,0.9062302959999968,"[1, 4, 1, 2, 2, 3, 1, 2, 2, 4]",110,100000,8
527,100000,198.0,312,0.9630081429999962,"[2, 4, 3, 3, 2, 4, 2, 3, 2, 4]",110,100000,8
528,0,61.0,312,1.0194321059999965,"[2, 0, 2, 3, 0, 0, 1, 0, 0, 2]",110,100000,9
529,100000,194.0,364,1.0810117879999979,"[2, 4, 2, 3, 3, 4, 3, 2, 4, 2]",110,100000,9
530,0,151.0,364,1.1370957480000001,"[4, 1, 2, 3, 4, 1, 0, 4, 1, 2]",110,100000,10
531,100000,213.0,399,1.197328542000001,"[4, 4, 4, 3, 4, 4, 2, 4, 1, 2]",110,100000,10
532,0,155.0,399,1.2595619310000004,"[3, 0, 2, 3, 3, 3, 1, 3, 2, 2]",110,100000,11
533,100000,201.0,430,1.3208554710000016,"[3, 3, 3, 3, 4, 3, 4, 3, 2, 3]",110,100000,11
534,0,62.0,430,1.3779086369999973,"[4, 0, 0, 2, 3, 1, 0, 0, 0, 0]",110,100000,12
535,100000,194.0,471,1.4406788689999956,"[4, 4, 0, 2, 4, 4, 4, 4, 3, 2]",110,100000,12
536,0,104.0,471,1.4975879690000014,"[4, 3, 3, 0, 0, 1, 4, 4, 1, 0]",110,100000,13
537,100000,201.0,501,1.5593780860000024,"[4, 3, 3, 4, 3, 3, 4, 4, 3, 1]",110,100000,13
538,0,133.0,501,1.6166869739999967,"[3, 3, 3, 1, 2, 0, 0, 4, 2, 2]",110,100000,14
539,100000,209.0,553,1.6844082009999966,"[3, 4, 3, 3, 4, 3, 2, 4, 3, 2]",110,100000,14
540,0,153.0,553,1.7415466360000025,"[3, 4, 0, 4, 3, 1, 3, 2, 1, 4]",110,100000,15
541,100000,210.0,578,1.8034467089999993,"[3, 4, 0, 4, 3, 4, 3, 4, 3, 4]",110,100000,15
